"5d000012","35","7.8","1498838427"
"5d000012","35","7.83","1498838490"
"5d000012","35","7.8","1498838550"
"5d000012","35","7.82","1498838610"
"5d000012","35","7.82","1498838670"
"5d000012","35","7.84","1498838730"
"5d000012","35","7.81","1498838790"
"5d000012","35","7.82","1498838850"
"5d000012","35","7.81","1498838910"
"5d000012","35","7.85","1498838970"
"5d000012","35","7.85","1498839030"
"5d000012","35","7.87","1498839090"
"5d000012","35","7.78","1498839150"
"5d000012","35","7.81","1498839210"
"5d000012","35","7.85","1498839270"
"5d000012","35","7.83","1498839330"
"5d000012","35","7.81","1498839390"
"5d000012","35","7.79","1498839450"
"5d000012","35","7.85","1498839510"
"5d000012","35","7.79","1498839570"
"5d000012","35","7.85","1498839630"
"5d000012","35","7.83","1498839690"
"5d000012","35","7.79","1498839750"
"5d000012","35","7.81","1498839810"
"5d000012","35","7.85","1498839870"
"5d000012","35","7.81","1498839930"
"5d000012","35","7.82","1498839990"
"5d000012","35","7.83","1498840050"
"5d000012","35","7.81","1498840110"
"5d000012","35","7.81","1498840170"
"5d000012","35","7.81","1498840230"
"5d000012","35","7.79","1498840290"
"5d000012","35","7.79","1498840350"
"5d000012","35","7.85","1498840410"
"5d000012","35","7.8","1498840470"
"5d000012","35","7.84","1498840530"
"5d000012","35","7.85","1498840590"
"5d000012","35","7.82","1498840650"
"5d000012","35","7.85","1498840710"
"5d000012","35","7.81","1498840770"
"5d000012","35","7.79","1498840830"
"5d000012","35","7.83","1498840890"
"5d000012","35","7.77","1498840950"
"5d000012","35","7.79","1498841010"
"5d000012","35","7.83","1498841070"
"5d000012","35","7.85","1498841130"
"5d000012","35","7.83","1498841190"
"5d000012","35","7.81","1498841250"
"5d000012","35","7.83","1498841310"
"5d000012","35","7.8","1498841370"
"5d000012","35","7.78","1498841430"
"5d000012","35","7.82","1498841490"
"5d000012","35","7.78","1498841550"
"5d000012","35","7.85","1498841610"
"5d000012","35","7.79","1498841670"
"5d000012","35","7.83","1498841730"
"5d000012","35","7.84","1498841790"
"5d000012","35","7.81","1498841850"
"5d000012","35","7.8","1498841910"
"5d000012","35","7.86","1498841970"
"5d000012","35","7.82","1498842030"
"5d000012","35","7.86","1498842090"
"5d000012","35","7.79","1498842150"
"5d000012","35","7.8","1498842210"
"5d000012","35","7.79","1498842270"
"5d000012","35","7.85","1498842330"
"5d000012","35","7.81","1498842390"
"5d000012","35","7.81","1498842450"
"5d000012","35","7.84","1498842510"
"5d000012","35","7.81","1498842570"
"5d000012","35","7.8","1498842630"
"5d000012","35","7.81","1498842690"
"5d000012","35","7.77","1498842750"
"5d000012","35","7.81","1498842810"
"5d000012","35","7.85","1498842870"
"5d000012","35","7.85","1498842930"
"5d000012","35","7.85","1498842990"
"5d000012","35","7.79","1498843050"
"5d000012","35","7.85","1498843110"
"5d000012","35","7.89","1498843170"
"5d000012","35","7.81","1498843230"
"5d000012","35","7.81","1498843290"
"5d000012","35","7.8","1498843350"
"5d000012","35","7.83","1498843410"
"5d000012","35","7.85","1498843470"
"5d000012","35","7.83","1498843530"
"5d000012","35","7.81","1498843590"
"5d000012","35","7.86","1498843650"
"5d000012","35","7.87","1498843710"
"5d000012","35","7.82","1498843770"
"5d000012","35","7.88","1498843830"
"5d000012","35","7.81","1498843890"
"5d000012","35","7.8","1498843950"
"5d000012","35","7.81","1498844010"
"5d000012","35","7.84","1498844070"
"5d000012","35","7.82","1498844130"
"5d000012","35","7.8","1498844190"
"5d000012","35","7.87","1498844250"
"5d000012","35","7.82","1498844310"
"5d000012","35","7.79","1498844370"
"5d000012","35","7.87","1498844430"
"5d000012","35","7.84","1498844490"
"5d000012","35","7.81","1498844550"
"5d000012","35","7.86","1498844610"
"5d000012","35","7.82","1498844670"
"5d000012","35","7.85","1498844730"
"5d000012","35","7.85","1498844790"
