"d500000e","25","90.8","1498848480"
"d500000e","25.1","90.7","1498848660"
"d500000e","25","90.8","1498848840"
"d500000e","25","90.9","1498849020"
"d500000e","25","90.9","1498849200"
"d500000e","25","90.9","1498849380"
"d500000e","25","90.9","1498849560"
"d500000e","25","90.9","1498849740"
"d500000e","25","90.9","1498849920"
"d500000e","25.1","90.8","1498850100"
"d500000e","25","90.9","1498850280"
"d500000e","25","90.9","1498850460"
"d500000e","25","90.9","1498850640"
"d500000e","25","90.9","1498850820"
"d500000e","25","91","1498851000"
"d500000e","25","90.9","1498851180"
"d500000e","25.1","90.9","1498851360"
"d500000e","25.1","90.8","1498851540"
"d500000e","25","90.9","1498851720"
"d500000e","25","90.9","1498851900"
"d500000e","25","90.9","1498852080"
"d500000e","25.1","90.9","1498852260"
"d500000e","25","91","1498852440"
"d500000e","25","91","1498852620"
"d500000e","25","91","1498852800"
"d500000e","25.1","91","1498852980"
"d500000e","25","91","1498853160"
"d500000e","25.1","90.9","1498853340"
"d500000e","25","91","1498853520"
"d500000e","25.1","90.9","1498853700"
"d500000e","25.1","91","1498853880"
"d500000e","25","91","1498854060"
"d500000e","25","91","1498854240"
"d500000e","25","91","1498854420"
"d500000e","25","91","1498854600"
"d500000e","25","91","1498854780"
"d500000e","25","91","1498854960"
"d500000e","25","91","1498855140"
"d500000e","25.1","91","1498855320"
"d500000e","25","91.1","1498855500"
"d500000e","25","91.1","1498855680"
"d500000e","25","90.9","1498855860"
"d500000e","25","90.9","1498856040"
"d500000e","25","91","1498856220"
"d500000e","25","91","1498856400"
"d500000e","25","90.9","1498856580"
"d500000e","25","91","1498856760"
"d500000e","25","90.9","1498856940"
"d500000e","25","90.9","1498857120"
"d500000e","25","90.9","1498857300"
"d500000e","25","90.9","1498857480"
"d500000e","25","90.9","1498857660"
"d500000e","25","90.9","1498857840"
"d500000e","25","90.9","1498858020"
"d500000e","25","90.9","1498858200"
"d500000e","25","90.9","1498858380"
"d500000e","25","90.9","1498858560"
"d500000e","25","90.9","1498858740"
"d500000e","25","90.9","1498858920"
"d500000e","25","90.9","1498859100"
"d500000e","25","90.9","1498859280"
"d500000e","25","90.9","1498859460"
"d500000e","25","90.9","1498859640"
"d500000e","25","91","1498859820"
"d500000e","25.1","90.9","1498860000"
"d500000e","25.1","90.9","1498860180"
"d500000e","25","90.9","1498860360"
"d500000e","25","90.9","1498860540"
"d500000e","25.1","90.8","1498860720"
"d500000e","25.1","90.9","1498860900"
"d500000e","25","90.9","1498861080"
"d500000e","25","91.1","1498861260"
"d500000e","25","91.1","1498861440"
"d500000e","25","91.2","1498861620"
"d500000e","25","91","1498861800"
"d500000e","25.1","91.1","1498861980"
"d500000e","25","91","1498862160"
"d500000e","25.1","91.1","1498862340"
"d500000e","25.1","91","1498862520"
"d500000e","25","91","1498862700"
"d500000e","25","91.1","1498862880"
"d500000e","25","91","1498863060"
"d500000e","25","91","1498863240"
"d500000e","25","91","1498863420"
"d500000e","25","91","1498863600"
"d500000e","25.1","91.1","1498863780"
"d500000e","25","91","1498863960"
"d500000e","25","91","1498864140"
"d500000e","25","91.1","1498864320"
"d500000e","25","91.1","1498864500"
"d500000e","25","91","1498864680"
"d500000e","25","91.2","1498864860"
"d500000e","25","91.2","1498865040"
"d500000e","25","91.1","1498865220"
"d500000e","25","91.1","1498865400"
"d500000e","25","91.1","1498865580"
"d500000e","25","91.2","1498865760"
"d500000e","25.1","91.3","1498865940"
"d500000e","25.1","91.5","1498866120"
"d500000e","25.1","91.6","1498866300"
"d500000e","25.1","91.6","1498866480"
"d500000e","25.1","91.9","1498866660"
"d500000e","25.1","92","1498866840"
"d500000e","25.1","92.1","1498867020"
"d500000e","25.1","92.1","1498867200"
"d500000e","25.1","92.1","1498867380"
"d500000e","25.1","92.2","1498867560"
"d500000e","25.1","92.2","1498867740"
"d500000e","25.1","92.1","1498867920"
"d500000e","25.1","92.1","1498868100"
"d500000e","25.1","92","1498868280"
"d500000e","25.1","92","1498868460"
"d500000e","25.1","92","1498868640"
"d500000e","25.1","92","1498868820"
"d500000e","25.1","92","1498869000"
"d500000e","25.1","92","1498869180"
"d500000e","25.1","91.9","1498869360"
"d500000e","25.1","91.9","1498869540"
"d500000e","25.1","91.9","1498869720"
"d500000e","25.1","91.9","1498869900"
"d500000e","25.1","91.9","1498870080"
"d500000e","25.1","91.9","1498870260"
"d500000e","25.1","91.9","1498870440"
"d500000e","25.1","91.9","1498870620"
"d500000e","25.1","91.9","1498870800"
"d500000e","25.1","91.9","1498870980"
"d500000e","25.1","91.8","1498871160"
"d500000e","25.1","91.8","1498871340"
"d500000e","25.1","91.8","1498871520"
"d500000e","25.1","91.8","1498871700"
"d500000e","25.1","91.8","1498871880"
"d500000e","25.1","91.8","1498872060"
"d500000e","25.1","91.9","1498872240"
"d500000e","25.1","91.8","1498872420"
"d500000e","25","91.9","1498872600"
"d500000e","25.1","91.8","1498872780"
"d500000e","25.1","91.8","1498872960"
"d500000e","25.1","91.7","1498873140"
"d500000e","25.1","91.7","1498873320"
"d500000e","25.1","91.8","1498873500"
"d500000e","25.1","91.8","1498873680"
"d500000e","25.1","91.9","1498873860"
"d500000e","25.1","91.9","1498874040"
"d500000e","25.1","91.9","1498874220"
"d500000e","25.1","91.8","1498874400"
"d500000e","25.1","91.8","1498874580"
"d500000e","25.1","91.9","1498874760"
"d500000e","25.1","91.8","1498874940"
"d500000e","25.1","91.9","1498875120"
"d500000e","25.1","92.1","1498875300"
"d500000e","25.1","92","1498875480"
"d500000e","25.1","92","1498875660"
"d500000e","25.1","92","1498875840"
"d500000e","25.1","92.1","1498876020"
"d500000e","25.1","92.3","1498876200"
"d500000e","25.1","92.3","1498876380"
"d500000e","25.2","92.5","1498876560"
"d500000e","25.1","92.3","1498876740"
"d500000e","25.1","92.1","1498876920"
"d500000e","25.1","92.2","1498877100"
"d500000e","25.2","92.2","1498877280"
"d500000e","25.2","92.2","1498877460"
"d500000e","25.1","92.3","1498877640"
"d500000e","25.2","92.2","1498877820"
"d500000e","25.1","92.2","1498878000"
"d500000e","25.1","92.2","1498878180"
"d500000e","25.1","92.2","1498878360"
"d500000e","25.2","92.2","1498878540"
"d500000e","25.1","92.2","1498878720"
"d500000e","25.2","92.3","1498878900"
"d500000e","25.2","92.2","1498879080"
"d500000e","25.1","92.1","1498879260"
"d500000e","25.2","92.1","1498879440"
"d500000e","25.2","92.1","1498879620"
"d500000e","25.1","92.1","1498879800"
"d500000e","25.2","92.1","1498879980"
"d500000e","25.2","92.1","1498880160"
"d500000e","25.1","92","1498880340"
"d500000e","25.2","92","1498880520"
"d500000e","25.2","92","1498880700"
"d500000e","25.2","92.1","1498880880"
"d500000e","25.2","92.1","1498881060"
"d500000e","25.2","91.9","1498881240"
"d500000e","25.2","92","1498881420"
"d500000e","25.2","91.9","1498881600"
"d500000e","25.2","92","1498881780"
"d500000e","25.2","91.9","1498881960"
"d500000e","25.1","92","1498882140"
"d500000e","25.2","91.9","1498882320"
"d500000e","25.2","91.9","1498882500"
"d500000e","25.2","92","1498882680"
"d500000e","25.2","92","1498882860"
"d500000e","25.2","91.9","1498883040"
"d500000e","25.2","92","1498883220"
"d500000e","25.2","92.1","1498883400"
"d500000e","25.2","92","1498883580"
"d500000e","25.2","91.9","1498883760"
"d500000e","25.2","92","1498883940"
"d500000e","25.2","92","1498884120"
"d500000e","25.2","91.9","1498884300"
"d500000e","25.2","91.9","1498884480"
"d500000e","25.2","91.9","1498884660"
"d500000e","25.2","92","1498884840"
"d500000e","25.3","92","1498885020"
"d500000e","25.2","92.1","1498885200"
"d500000e","25.2","92.2","1498885380"
"d500000e","25.2","92.2","1498885560"
"d500000e","25.2","92.3","1498885920"
"d500000e","25.2","92.2","1498886100"
"d500000e","25.2","92.2","1498886280"
"d500000e","25.2","92.3","1498886460"
"d500000e","25.2","92.2","1498886640"
"d500000e","25.2","92.3","1498886820"
"d500000e","25.2","92.2","1498887000"
"d500000e","25.2","92.2","1498887180"
"d500000e","25.2","92.2","1498887360"
"d500000e","25.2","92.1","1498887540"
"d500000e","25.2","92.1","1498887720"
"d500000e","25.2","92.3","1498887900"
"d500000e","25.2","92.2","1498888080"
"d500000e","25.2","92.2","1498888260"
"d500000e","25.2","92.2","1498888440"
"d500000e","25.2","92.2","1498888620"
"d500000e","25.2","92.1","1498888800"
"d500000e","25.2","92.2","1498888980"
"d500000e","25.2","92.2","1498889160"
"d500000e","25.2","92.1","1498889340"
"d500000e","25.2","92.1","1498889520"
"d500000e","25.2","92.1","1498889700"
"d500000e","25.2","92.1","1498889880"
"d500000e","25.2","92.1","1498890060"
"d500000e","25.2","92.1","1498890240"
"d500000e","25.2","92.1","1498890420"
"d500000e","25.2","92.2","1498890600"
"d500000e","25.2","92.2","1498890780"
"d500000e","25.2","92.1","1498890960"
"d500000e","25.2","92.1","1498891140"
"d500000e","25.2","92.1","1498891320"
"d500000e","25.2","92","1498891500"
"d500000e","25.2","92.1","1498891680"
"d500000e","25.2","92.1","1498891860"
"d500000e","25.2","92.1","1498892040"
"d500000e","25.2","92.1","1498892220"
"d500000e","25.2","92.1","1498892400"
"d500000e","25.2","92.1","1498892580"
"d500000e","25.2","92.1","1498892760"
"d500000e","25.2","92.1","1498892940"
"d500000e","25.2","92.1","1498893120"
"d500000e","25.2","92.1","1498893300"
"d500000e","25.2","92","1498893480"
"d500000e","25.2","92.1","1498893660"
"d500000e","25.2","92.1","1498893840"
"d500000e","25.1","92.1","1498894020"
"d500000e","25.2","92.1","1498894200"
"d500000e","25.2","92.1","1498894380"
"d500000e","25.2","92.1","1498894560"
"d500000e","25.2","92.1","1498894740"
"d500000e","25.1","92.1","1498894920"
"d500000e","25.2","92","1498895100"
"d500000e","25.2","92.1","1498895280"
"d500000e","25.2","92.1","1498895460"
"d500000e","25.1","92.1","1498895640"
"d500000e","25.2","92","1498895820"
"d500000e","25.2","92.1","1498896000"
"d500000e","25.2","92.1","1498896180"
"d500000e","25.1","92.1","1498896360"
"d500000e","25.2","92.1","1498896540"
"d500000e","25.2","92","1498896720"
"d500000e","25.2","92","1498896900"
"d500000e","25.1","92","1498897080"
"d500000e","25.1","92","1498897260"
"d500000e","25.2","92.1","1498897440"
"d500000e","25.2","92.1","1498897620"
"d500000e","25.1","92.1","1498897800"
"d500000e","25.2","92","1498897980"
"d500000e","25.2","92.1","1498898160"
"d500000e","25.1","92.1","1498898340"
"d500000e","25.2","92.1","1498898520"
"d500000e","25.2","92.1","1498898700"
"d500000e","25.2","92","1498898880"
"d500000e","25.2","92.1","1498899060"
"d500000e","25.1","92.1","1498899240"
"d500000e","25.1","92","1498899420"
"d500000e","25.1","92.1","1498899600"
"d500000e","25.2","92.1","1498899780"
"d500000e","25.2","92.1","1498899960"
"d500000e","25.2","92","1498900140"
"d500000e","25.2","92","1498900320"
"d500000e","25.2","92.1","1498900500"
"d500000e","25.2","92","1498900680"
"d500000e","25.2","92","1498900860"
"d500000e","25.2","92","1498901040"
"d500000e","25.2","92.1","1498901220"
"d500000e","25.2","92.1","1498901400"
"d500000e","25.2","92.1","1498901580"
"d500000e","25.1","92","1498901760"
"d500000e","25.2","92","1498901940"
"d500000e","25.2","92.1","1498902120"
"d500000e","25.2","92.3","1498902300"
"d500000e","25.2","92.2","1498902480"
"d500000e","25.2","92.3","1498902660"
"d500000e","25.2","92.3","1498902840"
"d500000e","25.2","92.4","1498903020"
"d500000e","25.2","92.5","1498903200"
"d500000e","25.2","92.6","1498903380"
"d500000e","25.2","92.4","1498903560"
"d500000e","25.2","92.5","1498903740"
"d500000e","25.2","92.5","1498903920"
"d500000e","25.2","92.5","1498904100"
"d500000e","25.2","92.5","1498904280"
"d500000e","25.2","92.5","1498904460"
"d500000e","25.2","92.4","1498904640"
"d500000e","25.2","92.5","1498904820"
"d500000e","25.2","92.5","1498905000"
"d500000e","25.2","92.5","1498905180"
"d500000e","25.2","92.4","1498905360"
"d500000e","25.2","92.4","1498905540"
"d500000e","25.2","92.4","1498905720"
"d500000e","25.2","92.4","1498905900"
"d500000e","25.2","92.3","1498906080"
"d500000e","25.2","92.4","1498906260"
"d500000e","25.2","92.4","1498906440"
"d500000e","25.2","92.4","1498906620"
"d500000e","25.2","92.4","1498906800"
"d500000e","25.2","92.5","1498906980"
"d500000e","25.2","92.4","1498907160"
"d500000e","25.2","92.4","1498907340"
"d500000e","25.2","92.3","1498907520"
"d500000e","25.2","92.3","1498907700"
"d500000e","25.2","92.3","1498907880"
"d500000e","25.2","92.4","1498908060"
"d500000e","25.2","92.4","1498908240"
"d500000e","25.2","92.4","1498908420"
"d500000e","25.2","92.4","1498908600"
"d500000e","25.2","92.4","1498908780"
"d500000e","25.2","92.4","1498908960"
"d500000e","25.2","92.4","1498909140"
"d500000e","25.2","92.3","1498909320"
"d500000e","25.2","92.3","1498909500"
"d500000e","25.2","92.3","1498909680"
"d500000e","25.2","92.4","1498909860"
"d500000e","25.2","92.3","1498910040"
"d500000e","25.2","92.3","1498910220"
"d500000e","25.2","92.3","1498910400"
"d500000e","25.2","92.3","1498910580"
"d500000e","25.2","92.2","1498910760"
"d500000e","25.2","92.3","1498910940"
"d500000e","25.2","92.3","1498911120"
"d500000e","25.2","92.3","1498911300"
"d500000e","25.2","92.3","1498911480"
"d500000e","25.2","92.3","1498911660"
"d500000e","25.2","92.3","1498911840"
"d500000e","25.2","92.4","1498912020"
"d500000e","25.2","92.3","1498912200"
"d500000e","25.2","92.3","1498912380"
"d500000e","25.2","92.4","1498912560"
"d500000e","25.2","92.3","1498912740"
"d500000e","25.2","92.3","1498912920"
"d500000e","25.2","92.3","1498913100"
"d500000e","25.2","92.4","1498913280"
"d500000e","25.2","92.3","1498913460"
"d500000e","25.2","92.3","1498913640"
"d500000e","25.2","92.3","1498913820"
"d500000e","25.2","92.3","1498914000"
"d500000e","25.2","92.3","1498914180"
"d500000e","25.2","92.3","1498914360"
"d500000e","25.2","92.3","1498914540"
"d500000e","25.2","92.3","1498914720"
"d500000e","25.1","92.3","1498914900"
"d500000e","25.2","92.3","1498915080"
"d500000e","25.2","92.4","1498915260"
"d500000e","25.2","92.3","1498915440"
"d500000e","25.2","92.2","1498915620"
"d500000e","25.2","92.2","1498915800"
"d500000e","25.2","92.2","1498915980"
"d500000e","25.2","92.2","1498916160"
"d500000e","25.2","92.2","1498916340"
"d500000e","25.2","92.3","1498916520"
"d500000e","25.2","92.2","1498916700"
"d500000e","25.2","92.5","1498916880"
"d500000e","25.2","92.2","1498917060"
"d500000e","25.2","92.2","1498917240"
"d500000e","25.2","91.9","1498917420"
"d500000e","25.1","88.7","1498917600"
"d500000e","24.9","87.1","1498917780"
"d500000e","24.8","85.7","1498917960"
"d500000e","24.7","84.7","1498918140"
"d500000e","24.7","84.1","1498918320"
"d500000e","24.6","83.5","1498918500"
"d500000e","24.6","82.9","1498918680"
"d500000e","24.5","82.5","1498918860"
"d500000e","24.5","82.2","1498919040"
"d500000e","24.5","81.9","1498919220"
"d500000e","24.4","81.6","1498919400"
"d500000e","24.4","81.4","1498919580"
"d500000e","24.4","81.1","1498919760"
"d500000e","24.3","81","1498919940"
"d500000e","24.3","80.9","1498920120"
"d500000e","24.2","80.9","1498920300"
"d500000e","24.2","80.7","1498920480"
"d500000e","24.3","80.6","1498920660"
"d500000e","24.3","80.5","1498920840"
"d500000e","24.2","80.5","1498921020"
"d500000e","24.1","80.4","1498921200"
"d500000e","24.1","80.4","1498921380"
"d500000e","24.2","80.4","1498921560"
"d500000e","24.1","80.5","1498921740"
"d500000e","24","80.5","1498921920"
"d500000e","24","80.6","1498922100"
"d500000e","24","80.6","1498922280"
"d500000e","23.9","80.5","1498922460"
"d500000e","23.9","80.5","1498922640"
"d500000e","23.9","80.6","1498922820"
"d500000e","23.9","80.6","1498923000"
"d500000e","23.9","80.4","1498923180"
"d500000e","23.8","80.7","1498923360"
"d500000e","23.8","80.5","1498923540"
"d500000e","23.7","80.6","1498923720"
"d500000e","23.7","80.8","1498923900"
"d500000e","23.7","80.9","1498924080"
"d500000e","23.7","80.7","1498924260"
"d500000e","23.7","80.7","1498924440"
"d500000e","23.7","80.8","1498924620"
"d500000e","23.7","80.8","1498924800"
"d500000e","23.7","80.8","1498924980"
"d500000e","23.6","81","1498925160"
"d500000e","23.6","81.1","1498925340"
"d500000e","23.6","81.2","1498925520"
"d500000e","23.6","81.1","1498925700"
"d500000e","23.6","81.1","1498925880"
"d500000e","23.5","81.3","1498926060"
"d500000e","23.6","81.4","1498926240"
"d500000e","23.5","81.4","1498926420"
"d500000e","23.6","81.5","1498926600"
"d500000e","23.5","81.5","1498926780"
"d500000e","23.5","81.7","1498926960"
"d500000e","23.5","81.7","1498927140"
"d500000e","23.6","81.8","1498927320"
"d500000e","23.6","81.7","1498927500"
"d500000e","23.5","82","1498927680"
"d500000e","23.5","82.1","1498927860"
"d500000e","23.5","82.1","1498928040"
"d500000e","23.6","82.1","1498928220"
"d500000e","23.5","82.1","1498928400"
"d500000e","23.5","82.3","1498928580"
"d500000e","23.5","82.2","1498928760"
"d500000e","23.5","82.4","1498928940"
"d500000e","23.4","82.6","1498929120"
"d500000e","23.5","82.5","1498929300"
"d500000e","23.4","82.6","1498929480"
"d500000e","23.5","82.5","1498929660"
"d500000e","23.5","82.7","1498929840"
"d500000e","23.5","82.8","1498930020"
"d500000e","23.4","82.8","1498930200"
"d500000e","23.4","82.8","1498930380"
"d500000e","23.4","82.8","1498930560"
"d500000e","23.4","83","1498930740"
"d500000e","23.4","82.8","1498930920"
"d500000e","23.4","82.8","1498931100"
"d500000e","23.4","83","1498931280"
"d500000e","23.4","83.1","1498931460"
"d500000e","23.4","83.1","1498931640"
"d500000e","23.5","83","1498931820"
"d500000e","23.4","83.1","1498932000"
"d500000e","23.4","83.1","1498932180"
"d500000e","23.3","83.3","1498932360"
"d500000e","23.3","83.4","1498932540"
"d500000e","23.4","83.4","1498932720"
"d500000e","23.3","83.5","1498932900"
"d500000e","23.3","83.3","1498933080"
"d500000e","23.3","83.4","1498933260"
"d500000e","23.3","83.4","1498933440"
"d500000e","23.4","83.4","1498933620"
"d500000e","23.3","83.4","1498933800"
"d500000e","23.3","83.5","1498933980"
"d500000e","23.3","83.4","1498934160"
"d500000e","23.6","82.7","1498934340"
"d500000e","23.6","82.8","1498934520"
"d500000e","23.5","83.1","1498934700"
"d500000e","23.5","83.3","1498934880"
"d500000e","23.4","83.4","1498935060"
"d500000e","23.3","83.6","1498935240"
"d500000e","23.4","83.5","1498935420"
"d500000e","23.6","82.7","1498935600"
"d500000e","23.7","82.7","1498935780"
"d500000e","23.6","83.1","1498935960"
"d500000e","23.5","83.3","1498936140"
"d500000e","23.4","83.5","1498936320"
"d500000e","23.4","83.4","1498936500"
"d500000e","23.7","82.7","1498936680"
"d500000e","23.7","82.9","1498936860"
"d500000e","23.6","83.2","1498937040"
"d500000e","23.5","83.5","1498937220"
"d500000e","23.4","83.6","1498937400"
"d500000e","23.4","83.6","1498937580"
"d500000e","23.4","83.7","1498937760"
"d500000e","23.6","83","1498937940"
"d500000e","23.8","82.8","1498938120"
"d500000e","23.6","83.2","1498938300"
"d500000e","23.5","83.4","1498938480"
"d500000e","23.4","83.9","1498938660"
"d500000e","23.4","83.8","1498938840"
"d500000e","23.4","83.5","1498939020"
"d500000e","23.6","83.2","1498939200"
"d500000e","23.8","82.9","1498939380"
"d500000e","23.5","83.4","1498939560"
"d500000e","23.5","83.5","1498939740"
"d500000e","23.5","83.5","1498939920"
"d500000e","23.4","83.8","1498940100"
"d500000e","23.4","83.9","1498940280"
"d500000e","23.3","84","1498940460"
"d500000e","23.4","83.6","1498940640"
"d500000e","23.7","82.9","1498940820"
"d500000e","23.7","83","1498941000"
"d500000e","23.5","83.6","1498941180"
"d500000e","23.4","83.7","1498941360"
"d500000e","23.5","83.8","1498941540"
"d500000e","23.7","83.1","1498941720"
"d500000e","23.7","83.2","1498941900"
"d500000e","23.6","83.6","1498942080"
"d500000e","23.5","83.7","1498942260"
"d500000e","23.4","83.9","1498942440"
"d500000e","23.4","83.8","1498942620"
"d500000e","23.5","83.8","1498942800"
"d500000e","23.7","83.4","1498942980"
"d500000e","23.7","83.4","1498943160"
"d500000e","23.6","83.7","1498943340"
"d500000e","23.5","84","1498943520"
"d500000e","23.4","84","1498943700"
"d500000e","23.4","84.1","1498943880"
"d500000e","23.4","84.2","1498944060"
"d500000e","23.4","84.1","1498944240"
"d500000e","23.5","83.5","1498944420"
"d500000e","23.7","83","1498944600"
"d500000e","23.6","83.6","1498944780"
"d500000e","23.5","83.9","1498944960"
"d500000e","23.4","84","1498945140"
"d500000e","23.5","83.9","1498945320"
"d500000e","23.6","83.5","1498945500"
"d500000e","23.7","83.2","1498945680"
"d500000e","23.7","83.7","1498945860"
"d500000e","23.5","83.9","1498946040"
"d500000e","23.4","84.3","1498946220"
"d500000e","23.5","84","1498946400"
"d500000e","23.7","83.4","1498946580"
"d500000e","23.7","83.7","1498946760"
"d500000e","23.6","83.8","1498946940"
"d500000e","23.5","84.1","1498947120"
"d500000e","23.5","84.1","1498947300"
"d500000e","23.6","83.9","1498947480"
"d500000e","23.7","83.5","1498947660"
"d500000e","23.6","83.9","1498947840"
"d500000e","23.5","84.3","1498948020"
"d500000e","23.4","84.7","1498948200"
"d500000e","23.4","84.7","1498948380"
"d500000e","23.4","84.6","1498948560"
"d500000e","23.7","83.9","1498948740"
"d500000e","23.8","86.3","1498948920"
"d500000e","23.7","87.6","1498949100"
"d500000e","23.7","88.4","1498949280"
"d500000e","23.6","89","1498949460"
"d500000e","23.7","89.3","1498949640"
"d500000e","23.6","89.6","1498949820"
"d500000e","23.7","90","1498950000"
"d500000e","23.7","90","1498950180"
"d500000e","23.7","89.9","1498950360"
"d500000e","23.7","90","1498950540"
"d500000e","23.7","89.9","1498950720"
"d500000e","23.7","90.1","1498950900"
"d500000e","23.6","90","1498951080"
"d500000e","23.6","89.9","1498951260"
"d500000e","23.6","90.1","1498951440"
"d500000e","23.6","90.3","1498951620"
"d500000e","23.7","90.7","1498951800"
"d500000e","23.7","90.6","1498951980"
"d500000e","23.6","90.8","1498952160"
"d500000e","23.8","90.5","1498952340"
"d500000e","24","89.3","1498952520"
"d500000e","24.1","88.2","1498952700"
"d500000e","24.1","87.7","1498952880"
"d500000e","24.2","88.6","1498953060"
"d500000e","24.2","87.9","1498953240"
"d500000e","24.2","88.1","1498953420"
"d500000e","24.3","88.4","1498953600"
"d500000e","24.3","88.5","1498953780"
"d500000e","24.3","89.1","1498953960"
"d500000e","24.3","90","1498954140"
"d500000e","24.3","90.5","1498954320"
"d500000e","24.3","90.4","1498954500"
"d500000e","24.4","89.9","1498954680"
"d500000e","24.4","90.8","1498954860"
"d500000e","24.4","91.3","1498955040"
"d500000e","24.5","91.3","1498955220"
"d500000e","24.5","91.6","1498955400"
"d500000e","24.5","91.2","1498955580"
"d500000e","24.5","90.9","1498955760"
"d500000e","24.5","91","1498955940"
"d500000e","24.5","91","1498956120"
"d500000e","24.5","91.2","1498956300"
"d500000e","24.5","92","1498956480"
"d500000e","24.6","91.5","1498956660"
"d500000e","24.6","91.7","1498956840"
"d500000e","24.5","92.5","1498957020"
"d500000e","24.6","91.8","1498957200"
"d500000e","24.6","91.9","1498957380"
"d500000e","24.5","91.9","1498957560"
"d500000e","24.6","92","1498957740"
"d500000e","24.6","92.1","1498957920"
"d500000e","24.6","92","1498958100"
"d500000e","24.6","91.9","1498958280"
"d500000e","24.6","91.9","1498958460"
"d500000e","24.6","91.9","1498958640"
"d500000e","24.6","91.9","1498958820"
"d500000e","24.6","91.7","1498959000"
"d500000e","24.6","91.8","1498959180"
"d500000e","24.6","91.8","1498959360"
"d500000e","24.6","91.8","1498959540"
"d500000e","24.6","91.8","1498959720"
"d500000e","24.6","91.8","1498959900"
"d500000e","24.6","91.8","1498960080"
"d500000e","24.6","91.8","1498960260"
"d500000e","24.6","91.7","1498960440"
"d500000e","24.6","91.7","1498960620"
"d500000e","24.6","91.6","1498960800"
"d500000e","24.6","91.6","1498960980"
"d500000e","24.6","91.6","1498961160"
"d500000e","24.6","91.6","1498961340"
"d500000e","24.6","91.5","1498961520"
"d500000e","24.6","91.5","1498961700"
"d500000e","24.6","91.5","1498961880"
"d500000e","24.6","91.4","1498962060"
"d500000e","24.6","91.5","1498962240"
"d500000e","24.6","91.5","1498962420"
"d500000e","24.6","91.5","1498962600"
"d500000e","24.6","91.4","1498962780"
"d500000e","24.7","91.5","1498962960"
"d500000e","24.7","91.5","1498963140"
"d500000e","24.6","91.4","1498963320"
"d500000e","24.6","91.4","1498963500"
"d500000e","24.7","91.4","1498963680"
"d500000e","24.7","91.4","1498963860"
"d500000e","24.6","91.4","1498964040"
"d500000e","24.7","91.4","1498964220"
"d500000e","24.7","91.3","1498964400"
"d500000e","24.7","91.3","1498964580"
"d500000e","24.7","91.2","1498964760"
"d500000e","24.7","91.2","1498964940"
"d500000e","24.7","91.3","1498965120"
"d500000e","24.7","91.3","1498965300"
"d500000e","24.7","91.3","1498965480"
"d500000e","24.7","91.4","1498965660"
"d500000e","24.7","91.4","1498965840"
"d500000e","24.7","91.4","1498966020"
"d500000e","24.7","91.4","1498966200"
"d500000e","24.7","91.3","1498966380"
"d500000e","24.7","91.3","1498966560"
"d500000e","24.7","91.4","1498966740"
"d500000e","24.7","91.2","1498966920"
"d500000e","24.7","91.6","1498967100"
"d500000e","24.7","92.3","1498967280"
"d500000e","24.7","92","1498967460"
"d500000e","24.8","92.6","1498967640"
"d500000e","24.8","92.6","1498967820"
"d500000e","24.8","93.2","1498968000"
"d500000e","24.7","93.4","1498968180"
"d500000e","24.7","92.7","1498968360"
"d500000e","24.6","92.4","1498968540"
