"d500000a","0.187","1498838400"
"d500000a","0.188","1498838400"
"d500000a","0.19","1498838580"
"d500000a","0.186","1498838580"
"d500000a","0.187","1498838760"
"d500000a","0.188","1498838760"
"d500000a","0.189","1498838940"
"d500000a","0.191","1498838940"
"d500000a","0.186","1498839120"
"d500000a","0.189","1498839120"
"d500000a","0.186","1498839300"
"d500000a","0.189","1498839300"
"d500000a","0.189","1498839480"
"d500000a","0.188","1498839480"
"d500000a","0.187","1498839660"
"d500000a","0.186","1498839660"
"d500000a","0.185","1498839840"
"d500000a","0.188","1498839840"
"d500000a","0.188","1498840020"
"d500000a","0.188","1498840020"
"d500000a","0.19","1498840200"
"d500000a","0.187","1498840200"
"d500000a","0.188","1498840380"
"d500000a","0.186","1498840380"
"d500000a","0.189","1498840560"
"d500000a","0.188","1498840560"
"d500000a","0.188","1498840740"
"d500000a","0.187","1498840740"
"d500000a","0.189","1498840920"
"d500000a","0.191","1498840920"
"d500000a","0.184","1498841100"
"d500000a","0.188","1498841100"
"d500000a","0.187","1498841280"
"d500000a","0.187","1498841280"
"d500000a","0.185","1498841460"
"d500000a","0.184","1498841460"
"d500000a","0.187","1498841640"
"d500000a","0.184","1498841640"
"d500000a","0.186","1498841820"
"d500000a","0.188","1498841820"
"d500000a","0.184","1498842000"
"d500000a","0.183","1498842000"
"d500000a","0.187","1498842180"
"d500000a","0.183","1498842180"
"d500000a","0.187","1498842360"
"d500000a","0.187","1498842360"
"d500000a","0.189","1498842540"
"d500000a","0.188","1498842540"
"d500000a","0.187","1498842720"
"d500000a","0.187","1498842720"
"d500000a","0.189","1498842900"
"d500000a","0.187","1498842900"
"d500000a","0.187","1498843080"
"d500000a","0.186","1498843080"
"d500000a","0.183","1498843260"
"d500000a","0.189","1498843260"
"d500000a","0.188","1498843440"
"d500000a","0.189","1498843440"
"d500000a","0.189","1498843620"
"d500000a","0.187","1498843620"
"d500000a","0.188","1498843800"
"d500000a","0.185","1498843800"
"d500000a","0.191","1498843980"
"d500000a","0.187","1498843980"
"d500000a","0.187","1498844160"
"d500000a","0.187","1498844160"
"d500000a","0.187","1498844340"
"d500000a","0.19","1498844340"
"d500000a","0.189","1498844520"
"d500000a","0.189","1498844520"
