"d500000b","0.135","1498838400"
"d500000b","0.136","1498838580"
"d500000b","0.136","1498838760"
"d500000b","0.135","1498838940"
"d500000b","0.135","1498839120"
"d500000b","0.133","1498839300"
"d500000b","0.134","1498839480"
"d500000b","0.133","1498839660"
"d500000b","0.134","1498839840"
"d500000b","0.133","1498840020"
"d500000b","0.135","1498840200"
"d500000b","0.135","1498840380"
"d500000b","0.135","1498840560"
"d500000b","0.133","1498840740"
"d500000b","0.136","1498840920"
"d500000b","0.136","1498841100"
"d500000b","0.134","1498841280"
"d500000b","0.135","1498841460"
"d500000b","0.135","1498841640"
"d500000b","0.135","1498841820"
"d500000b","0.133","1498842000"
"d500000b","0.135","1498842180"
"d500000b","0.134","1498842360"
"d500000b","0.136","1498842540"
"d500000b","0.134","1498842720"
"d500000b","0.135","1498842900"
"d500000b","0.136","1498843080"
"d500000b","0.137","1498843260"
"d500000b","0.136","1498843440"
"d500000b","0.134","1498843620"
"d500000b","0.136","1498843800"
"d500000b","0.135","1498843980"
"d500000b","0.133","1498844160"
"d500000b","0.134","1498844340"
"d500000b","0.133","1498844520"
"d500000b","0.134","1498844700"
"d500000b","0.133","1498844880"
"d500000b","0.135","1498845060"
"d500000b","0.133","1498845240"
"d500000b","0.137","1498845420"
"d500000b","0.131","1498845600"
"d500000b","0.133","1498845780"
"d500000b","0.136","1498845960"
"d500000b","0.135","1498846140"
"d500000b","0.135","1498846320"
"d500000b","0.136","1498846500"
"d500000b","0.134","1498846680"
"d500000b","0.133","1498846860"
"d500000b","0.136","1498847040"
"d500000b","0.134","1498847220"
"d500000b","0.132","1498847400"
"d500000b","0.136","1498847580"
"d500000b","0.134","1498847760"
"d500000b","0.136","1498847940"
"d500000b","0.134","1498848120"
"d500000b","0.135","1498848300"
"d500000b","0.135","1498848480"
"d500000b","0.135","1498848660"
"d500000b","0.134","1498848840"
"d500000b","0.138","1498849020"
"d500000b","0.135","1498849200"
"d500000b","0.134","1498849380"
"d500000b","0.133","1498849560"
"d500000b","0.133","1498849740"
"d500000b","0.134","1498849920"
"d500000b","0.134","1498850100"
"d500000b","0.135","1498850280"
"d500000b","0.136","1498850460"
"d500000b","0.135","1498850640"
"d500000b","0.135","1498850820"
"d500000b","0.134","1498851000"
"d500000b","0.136","1498851180"
"d500000b","0.133","1498851360"
"d500000b","0.134","1498851540"
"d500000b","0.132","1498851720"
"d500000b","0.136","1498851900"
"d500000b","0.134","1498852080"
"d500000b","0.133","1498852260"
"d500000b","0.136","1498852440"
"d500000b","0.135","1498852620"
"d500000b","0.134","1498852800"
"d500000b","0.135","1498852980"
"d500000b","0.136","1498853160"
"d500000b","0.134","1498853340"
"d500000b","0.136","1498853520"
"d500000b","0.133","1498853700"
"d500000b","0.135","1498853880"
"d500000b","0.134","1498854060"
"d500000b","0.135","1498854240"
"d500000b","0.134","1498854420"
"d500000b","0.133","1498854600"
"d500000b","0.135","1498854780"
"d500000b","0.133","1498854960"
"d500000b","0.135","1498855140"
"d500000b","0.135","1498855320"
"d500000b","0.136","1498855500"
"d500000b","0.133","1498855680"
"d500000b","0.134","1498855860"
"d500000b","0.134","1498856040"
